Address,Price,livingArea,bedrooms,bathroom
['7096 Clifford St'],['1375'],"['1620', '1620', '\\""1', '1412', '1147', '1248', '1207', '1207', '1106', '709', '1300']","['3', '3', '3', '2', '2', '2', '4', '4', 'null', '2', '3']","['2', '2', '2', '1', '1', '1', '2', '2', '0.5', '1', '2']"
['1078 Ashbury Dr'],['2300'],"['1621', '1621', '\\""1', '1400', '1220', '1326', '1296', '1798', '1883', '2057', '1708', '1673', 'null', '1818', '1802']","['3', '3', '3', '3', '3', '2', '3', '4', '3', '3', '3', '3', 'null', '3', '4']","['2.5', '2.5', '3', '1', '2.5', '2', '1', '2.5', '2.5', '2.5', '2.5', '2.5', '0.5', '3', '2.5']"
['Par Four Way'],['1100'],"['1480', '1480', '\\""1', '1202', '1232', '1300', '2168', '1202', '1202', '1202', '1202', '1202', '1202', '1202', '1202']","['3', '3', '3', '3', '3', '3', '3', '2', '3', '2', '3', '2', '2', 'null', 'null']","['2', '2', '2', '2', '2', '2', '2.5', '2', '2', '2', '2', '2', '2', 'null', 'null']"
['4105 Oak Forest Dr NE'],['2400'],"['1504', '1504', '\\""1', '1900', '2117', '1837', '1500', '2332', '3056', '1731', '1525', '4833', '3523', '3635']","['3', '3', '3', '3', '4', '3', '3', '5', '4', '3', '3', '5', '5', '5']","['2', '2', '2', '2', '3.5', '2.5', '2', '4', '3', '4', '2', '5', '3.5', '4']"
['4274 Rosewood Grv'],['1601'],"['2348', '2348', '\\""2', '1295', '1916', '1696', '2928', '2350', '2732', '3867', '2344', '2339', '2566', '2338']","['4', '4', '4', '3', '3', '3', '3', '6', '4', '4', '3', '3', '3', '4']","['2', '2', '2', '2', '2.5', '2', '2.5', '4', '2.5', '3', '2', '2.5', '3', '2.5']"
['5300 Peachtree Rd'],['1400'],"['1223', '1223', '\\""1', '925', '1223', '1051', '1178', '933', '794', '627', '892', '627']","['1', '1', '1', '2', '2', '2', '2', '1', '1', '1', '1', '1']","['1', '1', '1', '1', '2', '2', '2', '2', '1', '1', '1', '1']"
['4759 Bob White Run'],['1345'],"['1378', '1378', '\\""1', '2185', '1505', '1742', '1811', '1378', '1571', '1571', '1642', '1571', '2332']","['3', '3', '3', '4', '3', '3', '3', '3', '4', '4', '3', '4', '4']","['2', '2', '2', '3', '2.5', '2.5', '2', '2', '2.5', '3', '2', '3', '2']"
['4609 Jackam Ridge Ct'],['1395'],"['1430', '1430', '\\""1', '1404', '1560', '1423', '1527', '1410', '1700', '1468', '1750', '1575', '1560', '1610', '1472']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '3', '3']","['2', '2', '2', '2', '2.5', '2', '2.5', '2', '2', '2', '8', '2', '2', '2', '2']"
['1149 Berryhill Dr'],['1645'],"['2366', '2366', '\\""2', '2735', '1964', '2324', '2890', '2724', '2366', '2708', '2708', '2786', '2526', '2560', '2708']","['4', '4', '4', '4', '3', '3', '5', '4', '4', '4', '4', '4', '3', '3', '4']","['2.5', '2.5', '3', '3', '2.5', '2.5', '3', '3', '3', '3', '3', '3', '2.5', '2.5', '3']"
['1520 Harvest Ln SE'],['2000'],"['1448', '1448', '\\""1', '1080', '1375', '1526', '1505', '1392', '952', '1080', '1080', '1080', '1479', '1718', '1658', '1599', '400']","['4', '4', '4', '3', '3', '3', '3', '3', '2', '3', '3', '2', '3', '4', '4', '4', '0']","['2', '2', '2', '1', '2', '2', '2', '2', '1', '1', '1', '1', '2', '2', '3', '2', '1']"
['1964 2nd Ave'],['1195'],"['1301', '1301', '\\""1', '1267', '1301', '1440', '1014', '1483', '5305', '1267', '1267']","['3', '3', '3', '2', '2', '2', '0', '4', '4', '2', '2']","['1', '1', '1', '1', '1', '1', 'null', '1', '3.5', '1', '1']"
['1060 Pine Grove Ave NE'],['4500'],"['2830', '2830', '\\""2', '2729', '2172', '3800', '5160', '4300', '4050', '1463', '2444', '1546', 'null', '2625']","['5', '5', '5', '4', '3', '4', '5', '5', '5', '3', '3', '3', '3', '3']","['4', '4', '4', '3.5', '2.5', '4', '3', '5', '5', '2', '2.5', '3', '2', '3.5']"
['1937 Clairmont Ter NE'],['1800'],"['1000', '1000', '\\""1', '1124', '864', '1450', '3200', '1325', '3462', '2768', '1120', '1120']","['2', '2', '2', '3', '2', '3', '5', '3', '5', '4', '3', '3']","['1', '1', '1', '1.5', '1', '3', '3', '2', '3.5', '2.5', '1', '1']"
['637 Avondale Creek Dr'],['2800'],"['2403', '2403', '\\""2', '2468', '1283', '1292', '2024', '1253', '1221', '1314', '1470', '2899', 'null', '2400', '3300', '2346', '2656', '1545', '1443']","['3', '3', '3', '3', '4', '3', '5', '3', '3', '3', '3', '4', 'null', '4', '5', '3', '4', '3', '3']","['3.5', '3.5', '4', '2.5', '1', '2', '2', '2', '1', '2', '1', '3.5', 'null', '4', '4', '2.5', '3.5', '2', '2']"
['1220 Kendrick Rd NE'],['3295'],"['2500', '2500', '\\""2', '2500', 'null', '3500', 'null', '1711', '3368', '2500', '1050']","['4', '4', '4', '5', '5', '5', 'null', '3', '3', '5', '3']","['3', '3', '3', '3', '5', '5', 'null', '1.5', '2.5', '4', '1']"
['5282 Mccarter Sta'],['1400'],"['1643', '1643', '\\""1', '1871', '1500', '1430', '1382', '1340', '2008', '1640', '1852', '2155', '1844', '1752', '2070', '1386']","['3', '3', '3', '3', '3', '3', '3', '3', '5', '3', '3', '4', '3', '3', '3', '2']","['2.5', '2.5', '3', '2', '2', '2.5', '2', '2', '4', '2.5', '2.5', '2.5', '3', '2', '3', '2']"
['1270 Oak Grove Ave SE'],['2400'],"['1400', '1400', '\\""1', '1524', '1219', '1520', '1268', '1333', '1112', '860', '1980', '1410', '1768', '1052', '1924', '1452', '1436', '1208', '1334']","['2', '2', '2', '3', '3', '4', '2', '3', '3', '2', '3', '3', '3', '2', '3', '3', '3', '2', '3']","['2', '2', '2', '2', '2', '2', '2', '2', '1', '1', '2', '2', '2', '1', '3', '1', '2', '1', '2']"
['3060 Orbit Cir'],['1243'],"['1916', '1916', '\\""1', '1899', '1274', '2151', '1318', 'null', '2096', '1404', '2520', '1294', '1326', '2048', '2250']","['3', '3', '3', '3', '3', '3', '3', 'null', '3', '3', '4', '3', '3', '3', '4']","['2', '2', '2', '2', '2', '2', '2', 'null', '2.5', '2', '2.5', '2', '1.5', '2', '2.5']"
['2930 Belvedere Ln'],['1230'],"['1131', '1131', '\\""1', '1238', '1502', '1845', '1883', '1404', '1419', '1137', '1140', '1422', '1368', '1404', '1599']","['3', '3', '3', '3', '4', '3', '3', '3', '3', '1', '3', '4', '3', '4', '3']","['2', '2', '2', '1', '2', '1.5', '1', '1.5', '1.5', '1', '1.5', '2', '2', '1.5', '2']"
['2194 Loring Ct'],['1550'],"['1256', '1256', '\\""1', '1244', '1359', '1258', '1011', '1076', '1273', '1700', '1212', '2488', '1025', '984', '1542', '2207', '1215']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '2', '4', '3', '2', '3', '4', '3']","['2', '2', '2', '2', '1', '1', '1', '1', '2', '2', '1', '3.5', '1', '1', '1', '3', '2']"
['3497 Glensford Dr'],['1425'],"['1124', '1124', '\\""1', '1331', '1275', '1124', '1144', '1661', '1368', '1344', '1150', '1568', '1100']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '3', '4']","['2', '2', '2', '2', '2', '1.5', '2', '1.5', '1.5', '2', '1.5', '1.5', '3']"
['8495 Misty Creek Cir'],['1345'],"['1370', '1370', '\\""1', '1780', '1370', '1379', '1444', '1370', '1370', '1374', '1345']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '3', '2', '2', '2', '2', '2', '2', '2']"
['5609 Bradley Cir'],['1249'],"['1286', '1286', '\\""1', '1440', '1688', '1860', '1444', '1178', '1100', '1260', '1286', '1034', '1168', '1444']","['3', '3', '3', '3', '3', '4', '4', '3', '3', '2', '3', '2', '3', '3']","['2', '2', '2', '2', '2.5', '2', '2', '2', '2', '1', '2', '2', '2', '2']"
['2555 Feywood Ct'],['1279'],"['1683', '1683', '\\""1', '1683', '2038', '1683', '1683', '1683', '1683', '2038', '1683']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '3', '3', '3', '3', '2.5', '2.5', '2.5', '2.5']"
['2298 Limehurst Dr NE'],['2800'],"['1845', '1845', '\\""1', '1845', '2265', '1743', '1845', '1679', '1668', '2283', '1400', '1512', '1857', '1512', '1544', '1512', '1512', '1512', '1845']","['3', '3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '3', '2', '3', '3', '3', '2', '3']","['3.5', '3.5', '4', '3.5', '3.5', '3.5', '3.5', '2', '3.5', '3.5', '1.5', '3.5', '4', '3.5', '4', '3.5', '3.5', '3.5', '4']"
['1865 S Columbia Pl'],['1295'],"['1249', '1249', '\\""1', '1177', '1215', '1507', '1134', '1134', '978', '1470', '1229', '1177', '1202', '1102', '1092', '1080', '1320', '1383', '1104']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '2', '2', '2', '3', '2', '3']","['1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1.5', '1', '1', '1', '1', '1', '2', '1', '1.5']"
['4320 Longleaf Pine Aly'],['3200'],"['2404', '2404', '\\""2', '2300', '2403', '2160', '1260', '2404', '2404', '2403', 'null', 'null', '2403', '2403', 'null']","['4', '4', '4', '4', '3', '3', '3', '4', '3', '3', 'null', 'null', '3', '3', 'null']","['3.5', '3.5', '4', '4', '3.5', '2', '2', '4', '4', '4', 'null', 'null', '4', '4', 'null']"
['2283 E Lake Rd NE'],['2450'],"['2000', '2000', '\\""2', '2120', '1260', '1420', '2081', '2249', '1820', '1433', 'null', '1996', 'null', 'null']","['3', '3', '3', '2', '3', '3', '3', '3', '3', 'null', 'null', '3', 'null', 'null']","['2', '2', '2', '2', '3', '2.5', '2', '2.5', '2', '0.5', 'null', '2', 'null', 'null']"
['2108 Gorman Grv SE'],['1900'],"['1806', '1806', '\\""1', '1521', '1225', '1580', '1400', '1275', '1767', '1106', '1636', '846', '1806', '1510', '1510', '1281', '1884', '846', '1572']","['2', '2', '2', '3', '3', '3', '3', '3', '3', '2', '2', '2', '2', '2', '2', '2', '3', '2', '2']","['2.5', '2.5', '3', '1.5', '2', '2', '2', '2', '2', '1', '2.5', '2', '2.5', '2.5', '2.5', '3', '2.5', '2', '2.5']"
['3610 Cold Spring Ln'],['2000'],"['1924', '1924', '\\""1', '1712', '1251', '1350', '1215', '1400', '2075', '2500', '2780', '1566', '2028', '2296', '2055', '2729', '1512', '1828', '2014']","['4', '4', '4', '4', '3', '3', '3', '3', '4', '4', '2', '3', '4', '4', '3', '4', '3', '3', '4']","['2', '2', '2', '2', '2', '2', '2', '2', '2.5', '2', '3', '3', '3', '2.5', '2', '3.5', '2', '2', '3']"
['1755 Cecilia Dr SE'],['1250'],"['1102', '1102', '\\""1', '1106', '1604', '1275', '1266', '1270', '1081', '1225', '1062', '1097', '1194', '1035', '1023', '1560', '1673', '1782']","['3', '3', '3', '2', '3', '3', '3', '1', '3', '3', '2', '2', '3', 'null', '2', '3', '3', '4']","['1', '1', '1', '1', '3', '2', '2', '1', '2', '2', '1', '1', '1', '0.5', '1', '2', '3', '2']"
['412 Clubhouse Dr'],['3500'],"['5400', '5400', '\\""5', '1990', '2300', '1753', '1189', '1568', '1536', '1600', '717']","['0', '0', '0', '3', '4', '3', '2', '4', '3', '0', '2']","['null', 'null', '2.5', '2', '2.5', '1', '2', '2', '1', '1']"
['732 S Candler St'],['1675'],"['1080', '1080', '\\""1', '1520', '1265', '1265', '2350', '1188', '1080', '1441', '1237', '1390', '1650', '1272']","['2', '2', '2', '2', '2', '3', '4', '3', '2', '3', '2', '3', '3', '3']","['1.5', '1.5', '2', '1', '1', '2', '2', '2', '1.5', '2', '1', '2', '2', '2']"
['3668 Silver Springs Ct'],['1300'],"['1540', '1540', '\\""1', '1664', '1560', '1608', '1421', '1540', '1373', '2352', '2029', '1269', '2181']","['3', '3', '3', '3', '3', '3', '2', '3', '2', '4', '4', '2', '4']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2', '2.5', '2', '2.5', '2.5', '2', '2.5']"
['2352 Glendale Dr'],['1650'],"['1927', '1927', '\\""1', '1192', '1080', '1230', '1526', '2062', '1407', '1809', '1994', '1723', '2008', '1450', '1528', '1565', '2112', '1979', '2234']","['4', '4', '4', '3', '3', '3', '3', '5', '4', '3', '4', '3', '4', '3', '3', '3', '3', '3', '3']","['3', '3', '3', '1.5', '1.5', '1.5', '2', '2', '1.5', '2.5', '2', '2', '2', '2', '1', '2', '3', '2', '2']"
['3705 Glenwood Rd'],['1199'],"['1292', '1292', '\\""1', '1072', '1074', '1221', '1122', '1470', '1195', '1134', '936', '1107', '1301', '1640', '1072', '1107', '953', '2112', '1036']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '2', '3', '3', '4', '3', '3', '2', '3', '2']","['2', '2', '2', '2', '1', '1', '2', '1', '1.5', '1', '1', '1', '1', '3', '2', '1', '1', '2', '1']"
['4856 Huntlea Ct'],['1250'],"['1674', '1674', '\\""1', '1551', '1453', '1774', '1062', '1628', '2318', '1817', '1512']","['3', '3', '3', '3', '3', '3', 'null', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '0.5', '2', '2', '2', '2']"
['1198 Mcconnell Dr'],['2400'],"['2037', '2037', '\\""2', '2600', '2255', '2255', '1213', '1693', '2000', '3289', '410', '1268', '3120', '1411', '1080']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '5', 'null', '3', '4', '2', '3']","['3', '3', '3', '3.5', '3.5', '3.5', '1.5', '1.5', '2', '4', 'null', '1', '4', '1', '1']"
['2249 Clanton Ter'],['1595'],"['1475', '1475', '\\""1', '1547', '1100', '900', '1528', '2163', '1692', '1528', '1550', '1495', '1100', '1978', '1825', '1669', '1800', 'null']","['4', '4', '4', '3', '3', '2', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4']","['2', '2', '2', '2', '1', '1', '2.5', '3', '2', '2', '2', '2', '1.5', '2', '2', '1.5', '2', '2']"
['5429 Salem Springs Dr'],['1575'],"['1931', '1931', '\\""1', '1192', '1560', '2010', '1804', '2079', '1971', '2010', '2010']","['3', '3', '3', '3', '3', '3', '3', '4', '3', '3', '3']","['2.5', '2.5', '3', '2', '2.5', '2', '2.5', '2.5', '2.5', '2', '2']"
['4060 Rockmill Cv'],['1860'],"['2591', '2591', '\\""2', '1402', '2700', '2236', '1456', '1674', '2336', '2260', '2472', '2656', '2656', '2523', '2688']","['4', '4', '4', '3', '4', '4', '3', '4', '4', '3', '3', '4', '4', '4', '4']","['2.5', '2.5', '3', '2', '2.5', '2', '2', '2.5', '2.5', '2.5', '3', '2.5', '2.5', '3', '2.5']"
['6140 Idlewood Pass'],['1525'],"['1488', '1488', '\\""1', '1684', '2596', '1527', '1423', '1560', '1404', '1430', '1684', '1680', '2036', '1792', '1680', '2036', '2036', '2596']","['3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '3', '2.5', '2.5', '2', '2.5', '2', '2', '3', '2', '2.5', '2.5', '2', '2.5', '2.5', '2.5']"
['2253 Drew Valley Rd NE'],['1995'],"['1148', '1148', '\\""1', '1412', '1197', '1860', '1290', '1679', '2283', '1845', '1845', '1434', '1750', '1148', '3068', '1456', '1486', '1590', '3400']","['3', '3', '3', '3', '3', '3', '2', '3', '3', '3', '3', '3', '3', '2', '5', '2', '3', '3', '4']","['2', '2', '2', '2', '1.5', '3.5', '2.5', '2', '3.5', '3.5', '3.5', '3', '3', '2', '4', '1', '2', '2', '4']"
['449 Clairemont Ave'],['1700'],"['960', '960', '\\""960 sqft\\""', '894', '889', '818', '766', '750', '750', '1100', '818', '960', '960', '960', '960', '960', '960', '960', '960']","['2', '2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', 'null', '2', '2', '21', '2', 'null']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', 'null', '1', '1', '1', '1', 'null']"
['5640 Wellborn Oaks Ct'],['1445'],"['1644', '1644', '\\""1', '1215', '1666', '1550', '1635', '1237', '1644', '1633', '2207', '1492', '1832', '1633', '1404', '1392']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '4', '3', '3', '3']","['2.5', '2.5', '3', '2', '2', '2.5', '2.5', '2', '2.5', '2.5', '2.5', '2.5', '2.5', '3', '2.5', '2']"
['1352 North Ave NE'],['1435'],"['850', '850', '\\""850 sqft\\""', '1186', '6946', 'null', '5642', '1440', '4489', 'null', '609']","['2', '2', '2', '1', '6', 'null', '5', 'null', '4', 'null', '5']","['1', '1', '1', '0.5', '7', 'null', '5', '0.5', '4', 'null', '2.5']"
['2983 Pine Orchard Dr'],['2100'],"['2204', '2204', '\\""2', '3237', '2144', '1513', '1976', '1366', '2498', '1660', '1809', '1645']","['4', '4', '4', '3', '4', '3', '3', '3', '3', '3', '4', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2', '2', '1.5', '2.5', '2', '2', '2']"
['2487 Gatebury Cir'],['3650'],"['2310', '2310', '\\""2', '3045', '3045', '2780', '2310', '2310', '2143', '2310', 'null', '1548', '1548', '2310']","['3', '3', '3', '3', '3', '2', '3', '3', '3', '3', 'null', '3', '3', '3']","['3.5', '3.5', '4', '3.5', '3.5', '3', '4', '3.5', '4', '3.5', 'null', '3.5', '4', '4']"
['3520 Kenton Pl SE'],['900'],"['1200', '1200', '\\""1', '1368', '1014', '900', '900', '1571', '1014', '1032', '945']","['1', '1', '1', '3', '3', '1', '1', '3', '2', '3', '2']","['1', '1', '1', '1', '2', '1', '1', '1.5', '1', '1', '1']"
['4185 Sherwood Ave'],['1100'],"['950', '950', '\\""950 sqft\\""', '950', '1070', '816', '950', '950', '1176', '912', '950']","['3', '3', '3', '3', '3', '2', '3', '3', '3', '2', '2']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
['27 NE Northeast Lakeview St NE'],['1400'],"['650', '650', '\\""650 sqft\\""', '900', '900', '900', '900', 'null', '2605', 'null', '2032', '3200', '2112', '1560', '1890']","['1', '1', '1', '2', '2', '2', '2', 'null', '3', 'null', '2', '4', '3', '4', '4']","['1', '1', '1', '1', '1', '1', '1', 'null', '4', 'null', 'null', '4', '2.5', '2', '2.5']"
['4962 Village Terrace Dr'],['3500'],"['4109', '4109', '\\""4', '3500', '2577', 'null', '2615', '2430', '3448', '3408', '4461', '2870', '3275']","['5', '5', '5', '5', '4', '5', '3', '4', '5', '4', '4', '4', '4']","['4', '4', '4', '3.5', '2.5', '4', '2.5', '3', '5', '3.5', '4', '3', '4']"
['1715 Wee Kirk Rd SE'],['1495'],"['1080', '1080', '\\""1', '1178', '1378', '1024', '1264', '1228', '1178', '1256', '1200']","['3', '3', '3', '3', '3', '2', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '1.5', '2', '2', '2', '2']"
['Castle Falls Dr NE'],['1250'],"['975', '975', '\\""975 sqft\\""', '503', '707', '668', '704', '727', '707', '830', '704', '2018', '3305', '3739', '3429', '2264', '2508', '2551', '4778']","['0', '0', '0', '0', '1', '1', '1', '1', '1', '1', '1', '4', '5', '3', '5', '6', '5', '4', '7']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '3', '5', '4', '4', '5.5', '3', '2.5', '5']"
['1312 Mcclelen Way'],['1400'],"['1068', '1068', '\\""1', '1068', '1068', '1068', '1068', '1068', '1068', '1068', '1068']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']"
['Windsor Pkwy NE'],['2995'],"['1800', '1800', '\\""1', '1300', '1471', '2555', '2576', '1349', '2500', '2281', '1014', '1800', '2444', '3726', '1958', '2809', '3629']","['4', '4', '4', '3', '3', '3', '4', '2', '4', '3', 'null', '4', '0', '6', '4', '4', '4']","['3', '3', '3', '2.5', '2', '2.5', '3.5', '2', '3', '1', '0.5', '2', 'null', '4.5', '3', '3', '3']"
['1867 Broadway St'],['1275'],"['1328', '1328', '\\""1', '1328', '1472', '1822', '1814', '1814', '1620', '1400', '1400']","['2', '2', '2', '2', '2', '3', '3', '3', '3', '2', '2']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '3', '2.5', '2.5', '3', '3']"
['1060 Chapman Cir'],['1395'],"['1430', '1430', '\\""1', '1643', '1340', '1382', '1500', '1476', '1816', '2290', '1351', '1833', '1588', '1526', '1497']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '0', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '2', '2', '2', '2', '2.5', 'null', '2', '2', '2', '2', '2']"
['3590 Wellhaun Rd'],['135000'],"['1202', '1202', '810', '1232', '1200', '2170', '2661', '1589', '962', '2961', '1810', '1056', 'null', '1672', '1440', '1056', '1056', '1416']","['3', '3', '0', '4', '3', '3', '3', '2', '3', '6', '3', 'null', 'null', '3', '3', 'null', 'null', '3']","['2', '2', 'null', '2', '2', '2', '2', '1', '2', '3', '2', '0.5', '0.5', '2', '1.5', '0.5', '0.5', '2']"
['1207 Powell Ct SE'],['1950'],"['1767', '1767', '\\""1', '1521', '1806', '1580', '1400', '1225', '1636', '1168', '1275', '3426', '1599', '2276', '3522', '1616', '2220', '1599', '1304']","['3', '3', '3', '3', '2', '3', '3', '3', '2', '4', '3', '4', 'null', '4', '4', '3', '3', '3', '3']","['2', '2', '2', '1.5', '2.5', '2', '2', '2', '2.5', '3', '2', '4', 'null', '3', '4', '2', '3', '2', '2']"
['7513 Edenberry Way'],['1427'],"['1909', '1909', '\\""1', '1926', '1579', '2036', '1194', '1646', '1194', '1646', '1008', '2036', '1480']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', 'null', '3', '3']","['2.5', '2.5', '3', '2', '2', '2', '2', '2.5', '2', '2.5', 'null', '2.5', '2']"
['3588 Sexton Woods Dr'],['2400'],"['1350', '1350', '\\""1', '1344', '1312', '1317', '4100', '1835', '1345', '3454', '1312']","['3', '3', '3', '3', '3', '3', '5', '4', '4', '6', '3']","['2', '2', '2', '2', '1.5', '2', '5', '3', '1.5', '4', '2']"
['1295 Linden Ct NE'],['3600'],"['2377', '2377', '\\""2', '2100', '2900', '1302', '1304', '2700', '2377', '506', '1853', '2366', '1853', '1840', '1853']","['3', '3', '3', '4', '4', '2', '2', '3', '3', '1', '3', '3', '3', '4', '3']","['3.5', '3.5', '4', '3', '3', '1', '2', '3.5', '3.5', '1', '3.5', '4', '3.5', '3.5', '3.5']"
['3650 Ashford Dunwoody Rd NE'],['1400'],"['1008', '1008', '\\""1', '1280', '1235', '1205', '1350', '1415', '1235', '1205', '1280', '1008', '756', '756', '1036', '1036', '1036', '1008', '1008']","['2', '2', '2', '2', '2', '2', '3', '2', '2', '2', '2', '2', '1', '1', '2', '2', '2', 'null', 'null']","['1', '1', '1', '2', '2', '2', '2', '2', '2', '2', '2', '1', '1', '1', '1', '1', '1', 'null', 'null']"
['Clairmont Rd'],['3500'],"['1800', '1800', '\\""1', '925', '928', '2320', '1800', '128', 'null', '1176', '148', '824']","['4', '4', '4', '2', '0', '0', '4', '3', 'null', 'null', 'null', '2']","['3', '3', '3', '1', '1', '1', '3', '2', 'null', '1', 'null', '1']"
['218 Winter Ave'],['1350'],"['900', '900', '\\""900 sqft\\""', '750', '800', '800', '1749', '1000', '1926', '2013', '3050', '2998', '1304', '2246']","['1', '1', '1', '1', '2', '2', '2', '1', '4', '3', '5', '4', '2', '5']","['1', '1', '1', '1', '1', '1', '2', '1', '1', '3', '4', '3.5', '2', '5']"
['1732 Cecile Ave SE'],['1895'],"['938', '938', '\\""938 sqft\\""', '1081', '1080', '1426', '860', '1475', '1800', '1262', '925', '924', '880', '1080', '1199', '887', '2005', '1136', '1008']","['2', '2', '2', '3', '3', '3', '2', '3', '4', '3', '2', '2', '2', '3', '2', 'null', '4', '2', '2']","['2', '2', '2', '2', '2', '2', '1', '2', '2', '1', '2', '2', '1', '2', '2', 'null', '3', '1', '1']"
['3407 Peachcrest Trce'],['1275'],"['1446', '1446', '\\""1', '1331', '1275', '2385', '1373', '1355', '948', '1280', '1124', '1862', '1224', '1375', '1290', '1359', '1675', '1862', '1340']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '3']","['2.5', '2.5', '3', '2', '2', '2', '1', '2', '1', '2', '2', '2.5', '2', '2.5', '2.5', '2.5', '2', '2.5', '2']"
['1564 Donaldson Park Dr'],['2950'],"['2780', '2780', '\\""2', '2234', '2494', '2948', '1945', '2075', '3045', '3045', '1712', '2916', '2560', '2916', '2916', '2134', '2300', '2685', '2916']","['2', '2', '2', '4', '3', '5', '2', '4', '3', '3', '4', '3', '3', '3', '2', '2', '4', '3', '2']","['3', '3', '3', '3.5', '3.5', '4', '2.5', '2.5', '3.5', '3.5', '2', '3', '3', '3', '4', '3', '3.5', '3', '4']"
['1793 Cedar Walk Ln'],['1350'],"['2143', '2143', '\\""2', '1971', '2164', '2236', '2718', '1000', '3184', '2151', '2292', '2458']","['3', '3', '3', '4', '3', '3', '4', '2', '4', '4', '4', '3']","['2', '2', '2', '2.5', '2', '3', '2', '1', '2.5', '3', '2.5', '2']"
['11 Perimeter Ctr E'],['1550'],"['991', '991', '\\""991 sqft\\""', '767', '1102', '756', '767', '756', '819', '819', '819', '991', '991', '1298', '1298', '1298', '1298', '1298', '1219']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '2', '2', '2', '2']","['1.5', '1.5', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1.5', '2', '2', '2', '2', '2', '2', '2.5']"
['176 Park Dr'],['2950'],"['1526', '1526', '\\""1', '1505', '1499', '1448', '1964', '1080', '992', '1117', '1592', '1378', '2180', '2780', '1892', 'null', 'null', '1224']","['3', '3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '3', '4', '3', 'null', 'null', 'null']","['2', '2', '2', '2', '2', '2', '2', '1', '1', '1', '1.5', '1.5', '2.5', '3.5', '3', 'null', 'null', 'null']"
['2410 Ridgeway Dr'],['1799'],"['2160', '2160', '\\""2', '2403', '2300', '2404', '1149', '1222', '1650', '1534', '1620', '1149', '2200', '1314']","['3', '3', '3', '3', '4', '4', '3', '3', '3', '3', '4', '3', '3', '3']","['2', '2', '2', '3.5', '4', '3.5', '2', '1', '2', '1', '2', '2', '2', '2']"
['3951 Northstrand Dr'],['1399'],"['1776', '1776', '\\""1', '1258', '1231', '1950', '1760', '1478', '1825', '1188', '1623', '1974']","['3', '3', '3', '3', '4', '4', '5', '3', '5', 'null', '3', '3']","['2.5', '2.5', '3', '2', '2', '2.5', '3', '2', '3', '0.5', '2', '2']"
['4914 Longview Walk'],['1695'],"['1486', '1486', '\\""1', '1486', '1856', '1486', '1486', '1486', '1486', '1486', '1612', '1486', '1352']","['3', '3', '3', '3', '4', '3', '3', '3', '3', '3', 'null', '3', 'null']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', 'null', '2.5', 'null']"
['11 Perimeter Ctr E'],['1850'],"['1164', '1164', '\\""1', '1164', '1164', '1029', '1209', '1151', '1209', '1537', '1473', '1164', '1165', '813', '813', '813', '832', '1292', '1292']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '1', '1', '1', '1', '2', '2']","['2', '2', '2', '2', '2', '1', '2', '2', '2', '2.5', '2', '2', '2', '1', '1', '1', '1', '3', '2.5']"
