"6548 Laurel Ln, Atlanta, GA",1050,1457,4,2.5,33.6763319,-84.4588629,Fulton County
"6548 Laurel Ln, Atlanta, GA",1050,1775,3,2,33.6763319,-84.4588629,Fulton County
"7955 Taylor Cir, Atlanta, GA",1350,1500,4,2,33.5387025,-84.4007071,Clayton County
"7955 Taylor Cir, Atlanta, GA",1350,1500,4,2,33.5387025,-84.4007071,Clayton County
"7955 Taylor Cir, Atlanta, GA",1350,1417,4,2,33.5387025,-84.4007071,Clayton County
"7955 Taylor Cir, Atlanta, GA",1350,1734,3,2,33.5387025,-84.4007071,Clayton County
"7955 Taylor Cir, Atlanta, GA",1350,1352,1,2,33.5387025,-84.4007071,Clayton County
"7955 Taylor Cir, Atlanta, GA",1350,1767,4,3,33.5387025,-84.4007071,Clayton County
"7955 Taylor Cir, Atlanta, GA",1350,1236,3,2,33.5387025,-84.4007071,Clayton County
"7955 Taylor Cir, Atlanta, GA",1350,964,3,1,33.5387025,-84.4007071,Clayton County
"460 Paxton Pl, Atlanta, GA",2000,1280,3,2,33.5300312,-84.4057144,Clayton County
"460 Paxton Pl, Atlanta, GA",2000,1280,3,2,33.5300312,-84.4057144,Clayton County
"460 Paxton Pl, Atlanta, GA",2000,1132,5,2,33.5300312,-84.4057144,Clayton County
"460 Paxton Pl, Atlanta, GA",2000,1260,3,2,33.5300312,-84.4057144,Clayton County
"460 Paxton Pl, Atlanta, GA",2000,1276,3,2,33.5300312,-84.4057144,Clayton County
"460 Paxton Pl, Atlanta, GA",2000,1308,3,2,33.5300312,-84.4057144,Clayton County
"460 Paxton Pl, Atlanta, GA",2000,1076,3,2,33.5300312,-84.4057144,Clayton County
"460 Paxton Pl, Atlanta, GA",2000,1738,4,2,33.5300312,-84.4057144,Clayton County
"460 Paxton Pl, Atlanta, GA",2000,1080,3,2,33.5300312,-84.4057144,Clayton County
"8958 Ashwood Dr, Atlanta, GA",975,1028,3,1.5,33.5117068,-84.3981315,Clayton County
